"review_id","title","body","pros","cons","rating","date","role","location","employmentStatus","_source"
"92439844","Great company for building foundational knowledge","Great company for building foundational knowledge","Opportunity to rotate into different roles, and partner with really strong leaders","Only way to move up is to embrace corporate bureaucracy and politics","3.0","2024-10-31T06:43:00.097","Former employee - HR Business Partner","Englewood Cliffs, NJ","REGULAR","next_f"
"92304934","culture is finished","culture is finished","great opportunity to learn, plenty of resources and exposures to many cross functional departments, some managers are amazing and knowledgeable","many analyst-level people you work with are underqualified and/or have limited experience in their field, often bottlenecking projects and tasks. mass layoffs looming will likely call for panic and confusion amongst those retained","3.0","2024-10-26T16:43:16.917","Former employee - Planner","Englewood Cliffs, NJ","REGULAR","next_f"
"92275572","Good place to work","Good place to work","Good opportunities to learn Smart colleagues","Opportunities for growth Internal communication","4.0","2024-10-25T08:48:52.883","Current employee - Associate Marketing Manager","New York, NY","REGULAR","next_f"
"92234678","Stay away from cm ops","Stay away from cm ops","Ability to work with contract manufacturers, overworked so you can gain a lot of experience doing many many many different roles at once","Never-ending amount of work. Micromanaging like I have never seen in my life. Managers are involved in every second of every day and have side conversations so youâre unable to actually manage your own manufacturers. Constant criticism. Doing 10 jobs at once with no appreciation or break. Constantly being talked down to, so much work that it creates anxiety and no work life balance. No team morale because everyone is stressed and over the daily burnout. LOW. Compensation","1.0","2024-10-24T06:10:59.753","Current employee - Contract Manufacturing Manager","Englewood Cliffs, NJ","REGULAR","next_f"
"92139031","idk","idk","People are very nice there","poor management at the lower levels","4.0","2024-10-21T18:07:19.643","Current employee - Transportation Planner","Englewood Cliffs, NJ","REGULAR","next_f"
"92120789","Good Company","Good Company","Good people to work with","Structure changes and layoffs frequently","4.0","2024-10-21T08:26:04.290","Current employee - Associate Director","Jersey City, NJ","REGULAR","next_f"
"92088848","Great","Great","Growth opportunities Diversity Flexibility workplace culture Proximity to decision makers","Long hours Nothing Else Not bad","4.0","2024-10-20T02:10:27.343","Former employee - Operations","New York, NY","REGULAR","next_f"
"91997348","my experience","my experience","Friendly company culture and good managers","low benefits related to bonuses","4.0","2024-10-16T15:28:28.760","Former employee - Process Safety Engineer","Francestown, NH","REGULAR","next_f"
"91960255","Huge company","Huge company","Brand recognition Great place to learn","Need to advocate for yourself","4.0","2024-10-15T17:19:30.393","Former employee - Senior Auditor","Englewood Cliffs, NJ","REGULAR","next_f"
"91910723","Used to be good company for retire but not anymore","Used to be good company for retire but not anymore","flexible working hours and 401k match. great work life balance. used to be a good company for retirement but might not be anymore since the layoff and new leadership change.","Office site change, layoff, a lot of pressure from upper leadership. Promotion limited.","3.0","2024-10-14T11:10:10.423","Former employee - Supply Chain","Englewood Cliffs, NJ","REGULAR","next_f"
"91836100","A Great Place to Grow","A Great Place to Grow","Unilever was such a great place to start and grow my career. As a CPG pay definitely had a cap, but that meant a lot of turn over and there for opportunity to growth and try anything you really wanted to get involved in.","It is a massive company and as such, just like any other massive company there was sometimes new direction given from C-Suit Leaders that would have a hard time trickling down. There also was a plethora of role overlapping, and call backs from previous roles if you stayed for too long.","4.0","2024-10-11T05:28:05.767","Former employee - Procurement Assistant Manager","Englewood Cliffs, NJ","REGULAR","next_f"
"91589190","Good place to work","Good place to work","Good work life balance good work life balance","Unstable lot of changes in the company starting","5.0","2024-10-03T08:02:43.383","Current employee - Senior Analyst","Newark, NJ","REGULAR","next_f"
"91508357","Nice xompany","Nice xompany","Culture and diversity and focus on people","Re organization happening this year","4.0","2024-10-01T04:06:32.750","Former employee - Analysts","Jersey City, NJ","REGULAR","next_f"
"91430126","Good place to work","Good place to work","Flexibility, good pay and nice benefits","Hard to move up in function","4.0","2024-09-27T22:13:19.870","Current employee - Associate Director, Communications","Englewood Cliffs, NJ","REGULAR","next_f"
"91332414","I know it's long, but trying to be thorough for you.","I know it's long, but trying to be thorough for you.","-Easy work (especially if you're coordinated, and quick with fast paced movement; like packing shampoo bottles into boxes, or twisting or pushing lids on hair spray) -Sometimes they give out extra products for free -Overtime is easy to come by, it's not mandatory, and as an incentive, you can volunteer overtime &amp; choose to deduct a point or put it toward PTO (working the weekends is actually really chill, easy money and *sometimes* they send you home early anyway) -8-hour shifts, weekends off, and longer holiday breaks, most holidays off","$59","3.0","2024-09-25T03:32:38.017","Current employee - Basic Operator","Jonesboro, AR","REGULAR","next_f"
"91280453","Complacent upper management","Complacent upper management","Pay rate Schedule Job pacing","Upper Management is too buaracrtic","3.0","2024-09-23T17:49:27.970","Former employee - Technical Lead","Jefferson City, MO","REGULAR","next_f"
"91213453","Brand Manager","Brand Manager","Great learning opportunities &amp; pay","Work life balance is not the best","3.0","2024-09-21T02:14:49.483","Former employee - Brand Manager","New York, NY","REGULAR","next_f"
"90912784","N/A","N/A","Agility, culture, career development, growth opportunities, senior teams.","The Workload, work life balance","4.0","2024-09-11T06:38:26.290","Current employee - Strategic Procurement Manager","New York, NY","REGULAR","next_f"
"90906981","Fine","Fine","Good cafeteria food for the right price","Company culture could use an improvement","4.0","2024-09-11T03:08:55.893","Current employee - Senior Assistant Manager","New York, NY","REGULAR","next_f"
"90860160","Great company to work for","Great company to work for","Positive Work Environment Opportunities for Growth if you are willing to move to headquarters Loved the Company Culture Latest resources and technology","Limited Career Advancement if you are limited to a geographic location Compensation Gaps due strict brackets structure","5.0","2024-09-09T19:24:38.813","Former employee - Category Manager","Woonsocket, RI","REGULAR","next_f"
"90768933","Good place to work","Good place to work","Great brands, smart people, good work life balance","Currently trying to cut costs and starting to feel it from a resourcing perspective. Trying to do more with less will only lead to burnout.","4.0","2024-09-06T03:34:02.933","Current employee - Senior Manager","Englewood Cliffs, NJ","REGULAR","next_f"
"90611951","Agile Work Place","Agile Work Place","Ability to work anywhere was available and there was a lot schedule flexibility.","Unfortunately, the ability to work anywhere turned into they wanted you to work all of the time- 7 days a week.","3.0","2024-09-01T08:29:09.750","Current employee - Customer Demand Replenishment Planner","Trumbull, CT","REGULAR","next_f"
"90560987","Student Job","Student Job","This is a large company that uses expensive and well-known tools in the market, allows you to learn from the real world","Due to being a large company there is a lot of bureaucracy","5.0","2024-08-29T23:42:27.563","Current employee - Data Analyst Student","Israel, TX","PART_TIME","next_f"
"90430035","New management and ""Productivity Program"" are energy-draining for organization","New management and ""Productivity Program"" are energy-draining for organization","Good quality and diversity of talent","All the announcements are being made only to the press and not internally first","2.0","2024-08-26T11:49:20.417","Current employee - Director","Englewood Cliffs, NJ","REGULAR","next_f"
"90347265","Non","Non","There is a Work life balance","There is not much position to develop","3.0","2024-08-23T01:02:48.880","Current employee - Demand Planner","Israel, TX","REGULAR","next_f"
"90283102","Working at unilever","Working at unilever","Good management and development opportunities. Overall great company to work at.","Workload can become a lot.","4.0","2024-08-21T06:45:22.197","Former employee - Procurement","Englewood, NJ","REGULAR","next_f"
"89796014","Things Are Changing","Things Are Changing","Unilever continues to be an organization with some significant brands and opportunity to impact millions of people every day...","...However a (necessary) change in strategy is driving a restructuring and local relocation. The uncertainty of work, tension to deliver and many people departing makes it a challenging time.","3.0","2024-08-05T07:46:37.020","Current employee - Brand Manager","Englewood Cliffs, NJ","REGULAR","next_f"
"89774974","The new CEO is making the right moves","The new CEO is making the right moves","Overall, decent to work for","There is currently lots of restructuring","4.0","2024-08-04T12:02:02.103","Current employee - Category Strategy Manager","Rogers, AR","REGULAR","next_f"
