"review_id","title","body","pros","cons","rating","date","role","location","employmentStatus","_source"
"100063017","Fantastic Place for Employees","Fantastic Place for Employees","Happy employees, happy customers. The company focuses on employee well-being and career growth which makes for very satisfied employees. If you work hard, you'll go far.","I really don't have any cons after 1.5 years here.","5.0","2025-09-17T04:34:33.077","Current employee - Managing Consultant","Portland, OR","REGULAR","next_f"
"100056459","Typical consulting company","Typical consulting company","Could lead to much experience","Consulting is not for everyone","4.0","2025-09-16T21:23:57.800","Former employee - Consultant","Houston, TX","REGULAR","next_f"
"100044582","Interesting conversations but tough connecting with leadership","Interesting conversations but tough connecting with leadership","Willingness to let you be autonomous","Hard to work with leadership, no career growth","2.0","2025-09-16T10:38:13.143","Former employee - Senior Consultant","New York, NY","REGULAR","next_f"
"99997661","product expertise only","product expertise only","if your skills align with a product and you are junior it can be good","expertise not valued, experience not valued","1.0","2025-09-14T12:45:01.717","Former employee - Director","Philadelphia, PA","REGULAR","next_f"
"99983583","decent projects","decent projects","ability to work from home 3 days a week","no bonus of any sort","4.0","2025-09-13T07:54:40.787","Former employee - Analyst Consultant","Milan, MI","REGULAR","next_f"
"99980157","Work Experience","Work Experience","Perfect place to work for anyone","No cons , I love my workplace","5.0","2025-09-13T01:37:43.437","Current employee - Senior Manager","Philadelphia, PA","REGULAR","next_f"
"99979487","Amazing Culture","Amazing Culture","Outstanding management and an overall incredible work culture. I couldnât ask for a healthier job.","Truly no cons to report","5.0","2025-09-13T00:07:10.163","Current employee - Data Analyst","San Francisco, CA","REGULAR","next_f"
"99896617","Brilliant Culture and purpose","Brilliant Culture and purpose","A culture anchored on 7 founding values unleashing architects of the future to unleash human through technology","I have nothing to report out","5.0","2025-09-09T12:07:50.083","Current employee - Sr Director","Chicago, IL","REGULAR","next_f"
"99887956","Okay","Okay","Its a good company to work","Job security is becoming a concern","4.0","2025-09-09T06:37:56.323","Current employee - Program Manager","Atlanta, GA","REGULAR","next_f"
"99867891","ENTRY LEVEL","ENTRY LEVEL","GOOD for starting their career","nothing everything is good at the organization.","5.0","2025-09-08T10:41:25.490","Current employee - Product Analyst","Delhi, CA","REGULAR","next_f"
"99825904","Good company","Good company","The pay and benefits are really good.","The work is tough and often high pressured.","3.0","2025-09-05T15:37:17.600","Former employee - Director","Fremont, CA","REGULAR","next_f"
"99565263","Might be better for an early career folks","Might be better for an early career folks","Access to multi-industry exposure so that learning is better","Low pay compared to industry standards","3.0","2025-08-24T19:59:12.643","Current employee - Senior Consultant I","Chicago, IL","REGULAR","next_f"
"99564080","Things have changed","Things have changed","Colleagues are great to work with","New NA Leadership is shipping all roles offshore, not billable and you are riffed","2.0","2025-08-24T18:07:59.193","Current employee - Sr. Director","Dallas, TX","REGULAR","next_f"
"99546774","Good company","Good company","Good culture.lots of technical trainings","Promotion culture should be improved","4.0","2025-08-23T05:38:55.747","Former employee - Software Developer","New York, NY","REGULAR","next_f"
"99518372","Great Patience","Great Patience","The ability to built a great support network On-ramp to find your stride","Compensation while food when you come in will quickly lag Someone tell them that tech and AI is not Euro centered please","4.0","2025-08-21T16:21:06.163","Current employee - Vice President","New York, NY","REGULAR","next_f"
"99513833","Confusion internally","Confusion internally","Not much at present owing to groups fighting for revenue","No plan ar strategy to herd different groups running wild with everyone looking at the confusion as a chance to get to the next level","3.0","2025-08-21T12:14:14.857","Former employee - Managing Director","Charlotte, NC","REGULAR","next_f"
"99508652","Not Interested","Not Interested","Very good company culture work as pure consultancy","company culture is good but no salary increment","5.0","2025-08-21T08:38:43.300","Current employee - Senior Software Engineer","Chicago, IL","REGULAR","next_f"
"99507312","Poor RMG and No Promotions for long timers","Poor RMG and No Promotions for long timers","Good as long as you are working for a Good client","Not much support to find NEW client or project. Very Bad Practices enforced by resource management group especially in I&amp;D Finance USA sector. They donât bother to allocate a project for a bench resource instead they keep PUSHING resource to fond projects on their OWN. Terrible culture","3.0","2025-08-21T07:51:34.180","Current employee - Manager","Los Angeles, CA","REGULAR","next_f"
"99505902","Great Company","Great Company","Autonomy, flexibility, great staff and org.","None to share. Keep it up,","5.0","2025-08-21T06:54:34.200","Current employee - Senior Security Manager","Columbia, SC","REGULAR","next_f"
"99445177","Mid Company","Mid Company","some flexibility can farm certs on bench","minimal salary raise low internal growth lots of busy work","3.0","2025-08-18T23:09:20.403","Current employee - Application Consultant","Chicago, IL","REGULAR","next_f"
"99385020","Security","Security","Flexible, worklife balance life with remote opportunities","Unstable organization, multiple times re-org","3.0","2025-08-15T07:09:36.610","Former employee - Solutions Architect","Dallas, TX","REGULAR","next_f"
